response_id,prolific_pid,start_date,end_date,duration_s,assigned_condition,endorser_gender,endorser_id,endorser_slider_q1,endorser_slider_q2,display_strength_q1,display_strength_q2,q2_variance_delta,trust_d1,trust_d2,trust_change,abs_change,q1_pair_id,q2_pair_id,q1_category,q2_category,q1_truth,q1_selected,q1_correct,q1_bonus,rt_d1,rt_d2,rt_outcome,gender_cond,accuracy_cond,strength_cond,outcome,cq1_correct,cq2_correct,cq3_correct,cq4_correct,cq5_correct,cq_score,cq_score_qualtrics,cq_perfect,manip_response,manip_correct,manip_missing,participant_gender,age,race,best_participant,changer,female_endorser,success,strong,trust_d1_centered,age_centered
R_1hrW8gbmZlaFKYx,67d4ab2b6bcf2affcb4d66ec,2026-03-30T14:18:06Z,2026-03-30T14:23:01Z,294.0,W_correct_strong,Female,660de2426df2c14f27678f6b,6.0,1.0,80.0,70.0,-10.0,60.0,50.0,-10.0,10.0,dominant_woman_wins,misleading_man_looks_better,Dominant_WomanWins,ObviousFails_ManLooksBetter,A,A,1,0.8,40.471,12.185,17.802,W,correct,strong,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,71.0,White,1,1,1,1,1,17.3235,25.6642
R_5rUt4TrkXg2tTMu,5cc482bd8d2a1e001885c450,2026-03-30T14:24:52Z,2026-03-30T14:31:08Z,375.0,M_incorrect_strong,Male,6745f39f437c441b19285a1a,4.0,4.0,84.0,73.0,-11.0,0.0,0.0,0.0,0.0,misleading_man_looks_better,dominant_woman_wins,ObviousFails_ManLooksBetter,Dominant_WomanWins,B,A,0,0.5,22.584,9.872,12.41,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,,0,1,Male,57.0,White,0,0,0,0,1,-42.6765,11.6642
R_6C7tKRXl06St2a7,66329ac03be4f71f70f3d311,2026-03-30T14:36:52Z,2026-03-30T14:46:07Z,554.0,W_incorrect_strong,Female,641386b1cb9a9c1e3569d4ee,3.0,2.0,85.0,75.0,-10.0,65.0,100.0,35.0,35.0,misleading_woman_looks_better,dominant_woman_wins,ObviousFails_WomanLooksBetter,Dominant_WomanWins,B,A,0,0.17,16.846,5.159,11.922,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,58.0,White,1,1,1,0,1,22.3235,12.6642
R_6ptiozoDglV6INU,696171405853fc35f15a4872,2026-03-30T16:16:08Z,2026-03-30T16:22:23Z,375.0,M_correct_strong,Male,670d816961bebcb45b53b929,1.0,1.0,88.0,90.0,2.0,50.0,75.0,25.0,25.0,dominant_woman_wins,misleading_man_looks_better,Dominant_WomanWins,ObviousFails_ManLooksBetter,A,A,1,0.75,33.78,18.959,19.698,M,correct,strong,Success,1,1,1,1,1,5,5,1,Female,0,0,Female,43.0,White,0,1,0,1,1,7.3235,-2.3358
R_6WlUSG7J2SMwit3,61fa94315719bc09cb834ea0,2026-03-30T16:23:54Z,2026-03-30T16:27:48Z,234.0,M_incorrect_weak,Male,673b834c1ca9feb154a86523,47.0,89.0,15.0,10.0,-5.0,15.0,0.0,-15.0,15.0,split_unknowns,dominant_woman_wins,SplitUnknowns_ManWins,Dominant_WomanWins,B,A,0,0.42,24.271,5.559,8.833,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Male,1,0,Male,57.0,White,1,1,0,0,0,-27.6765,11.6642
R_6ZZEIhmUMJfTn9C,5b476e05f2c50b0001a70e60,2026-03-30T16:38:56Z,2026-03-30T16:44:40Z,343.0,M_incorrect_strong,Male,66231fc6e1ecba676935943a,5.0,1.0,82.0,76.0,-6.0,100.0,0.0,-100.0,100.0,misleading_woman_looks_better,dominant_woman_wins,ObviousFails_WomanLooksBetter,Dominant_WomanWins,B,A,0,0.0,16.334,5.333,6.8,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,,0,1,Female,45.0,Black,0,1,0,0,1,57.3235,-0.3358
R_1fxAFv94k64ZNu3,5834a80a106ee1000120abd3,2026-03-30T16:56:39Z,2026-03-30T17:07:13Z,633.0,W_incorrect_weak,Female,63d5b810f3dbbd11e7e65870,48.0,98.0,13.0,25.0,12.0,100.0,50.0,-50.0,50.0,misleading_woman_looks_better,close_woman_wins,ObviousFails_WomanLooksBetter,Close_WomanWins,B,A,0,0.0,47.638,43.585,16.478,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,67.0,White,1,1,1,0,0,57.3235,21.6642
R_1DXOifmgnPj4mM1,6372453f88c3b11f26f5b84f,2026-03-30T17:00:51Z,2026-03-30T17:07:29Z,398.0,M_correct_weak,Male,60ec54c58f88686dadb1a0c9,53.0,6.0,15.0,10.0,-5.0,60.0,41.0,-19.0,19.0,split_unknowns,dominant_man_wins,SplitUnknowns_ManWins,Dominant_ManWins,B,B,1,0.8,66.301,27.66,7.969,M,correct,weak,Success,1,1,1,1,1,5,5,1,Female,0,0,Female,52.0,White,0,1,0,1,0,17.3235,6.6642
R_1Lj6pyUQm1N5iXb,5bdaaa751c73640001629a6c,2026-03-30T17:16:52Z,2026-03-30T17:21:04Z,251.0,W_correct_strong,Female,6679dc943f855ba978447c25,8.0,89.0,77.0,68.0,-9.0,75.0,50.0,-25.0,25.0,dominant_man_wins,close_woman_wins,Dominant_ManWins,Close_WomanWins,A,A,1,0.88,15.019,17.23,6.454,W,correct,strong,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,43.0,White,1,1,1,1,1,32.3235,-2.3358
R_7xLecNNNHZZrLvU,5f527d381b73b45422c50abf,2026-03-30T17:28:07Z,2026-03-30T17:31:21Z,194.0,W_correct_weak,Female,652ecb92078fe073ab29b920,54.0,1.0,16.0,26.0,10.0,50.0,75.0,25.0,25.0,identical_woman_woman,dominant_man_wins,Identical_WomanWoman_Bwins,Dominant_ManWins,B,B,1,0.75,18.841,6.838,4.12,W,correct,weak,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,37.0,White,1,1,1,1,0,7.3235,-8.3358
R_1qsevRycsBcnZVC,5e62ae018b697304c388e207,2026-03-30T17:36:26Z,2026-03-30T17:40:19Z,233.0,W_incorrect_weak,Female,5eb02a40b17a8c0868685d32,42.0,9.0,23.0,15.0,-8.0,50.0,25.0,-25.0,25.0,unknown_man_word,dominant_woman_wins,Unknown_ManWord_ManWins,Dominant_WomanWins,B,A,0,0.25,14.939,8.654,6.095,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,35.0,White,1,1,1,0,0,7.3235,-10.3358
R_5is9fsDVja3RqXv,5a0b8d4c7ecfc50001be130d,2026-03-30T17:33:43Z,2026-03-30T17:40:34Z,410.0,W_correct_weak,Female,662945728093113a43ab8077,55.0,75.0,18.0,10.0,-8.0,0.0,0.0,0.0,0.0,split_unknowns,unknown_woman_gk,SplitUnknowns_ManWins,Unknown_WomanGK_ManWins,B,B,1,0.5,31.716,24.655,10.576,W,correct,weak,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,34.0,Black,1,0,1,1,0,-42.6765,-11.3358
R_3JVAZYxrV9Capq9,6550ddd43097bf717a4a7501,2026-03-30T17:37:22Z,2026-03-30T17:43:19Z,356.0,W_incorrect_strong,Female,66d9d8108156d32cbe34ee6f,8.0,10.0,77.0,88.0,11.0,60.0,75.0,15.0,15.0,misleading_woman_looks_better,man_vs_man,ObviousFails_WomanLooksBetter,ManVsMan_Awins,B,A,0,0.2,28.428,8.293,12.924,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,,0,1,Female,44.0,White,0,1,1,0,1,17.3235,-1.3358
R_1MtlKZYYXQRPIEV,5df2ebac820526203e557d37,2026-03-30T17:40:09Z,2026-03-30T17:52:56Z,767.0,M_incorrect_strong,Male,631c8e97db06f601f81bd82f,8.0,2.0,77.0,85.0,8.0,50.0,75.0,25.0,25.0,misleading_man_looks_better,dominant_man_wins,ObviousFails_ManLooksBetter,Dominant_ManWins,B,A,0,0.25,54.093,182.069,17.35,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,,0,1,Female,57.0,White,0,1,0,0,1,7.3235,11.6642
R_3VgLq2t1tFrSMMv,5fd0428072eedf0aad62ca5a,2026-03-30T17:49:50Z,2026-03-30T17:57:18Z,448.0,M_incorrect_weak,Male,5f2f03deec679e2cf4a992e6,46.0,6.0,16.0,25.0,9.0,41.0,21.0,-20.0,20.0,identical_woman_woman,dominant_man_wins,Identical_WomanWoman_Bwins,Dominant_ManWins,B,A,0,0.3,35.451,17.016,10.334,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Male,1,0,Female,25.0,Hispanic,1,1,0,0,0,-1.6765,-20.3358
R_62hUOqwVU7mtpW9,674dd9ec044cab2778ab680f,2026-03-30T17:56:00Z,2026-03-30T18:00:42Z,281.0,M_correct_strong,Male,559c3e07fdf99b32b55f2d8d,3.0,5.0,85.0,75.0,-10.0,50.0,50.0,0.0,0.0,dominant_woman_wins,misleading_woman_looks_better,Dominant_WomanWins,ObviousFails_WomanLooksBetter,A,A,1,0.75,30.895,15.077,3.446,M,correct,strong,Success,1,1,1,1,1,5,5,1,,0,1,Female,23.0,White,0,0,0,1,1,7.3235,-22.3358
R_7nrwO9FP8uEW4fC,62dc0ab6f379d4efeede106c,2026-03-30T18:00:57Z,2026-03-30T18:08:57Z,479.0,M_correct_weak,Male,67dec78617088acfae7e4475,46.0,44.0,16.0,28.0,12.0,100.0,100.0,0.0,0.0,unknown_woman_gk,misleading_woman_looks_better,Unknown_WomanGK_ManWins,ObviousFails_WomanLooksBetter,A,A,1,1.0,33.051,10.989,11.265,M,correct,weak,Success,1,1,1,1,1,5,5,1,Male,1,0,Male,70.0,White,1,0,0,1,0,57.3235,24.6642
R_5EDVZSNkTbYQZEI,5ede89655600b51030337511,2026-03-30T17:57:57Z,2026-03-30T18:09:22Z,685.0,W_correct_strong,Female,6679dc943f855ba978447c25,8.0,89.0,77.0,68.0,-9.0,68.0,58.0,-10.0,10.0,dominant_man_wins,close_woman_wins,Dominant_ManWins,Close_WomanWins,A,A,1,0.84,11.076,5.371,4.349,W,correct,strong,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,34.0,White,1,1,1,1,1,25.3235,-11.3358
R_1Vpv14YHwoBSbur,60c12fe6ca8c4aa6d0185190,2026-03-30T18:21:32Z,2026-03-30T18:27:09Z,337.0,W_correct_weak,Female,66ccca31c45aad520357f3fb,52.0,1.0,13.0,10.0,-3.0,100.0,21.0,-79.0,79.0,identical_woman_woman,misleading_woman_looks_better,Identical_WomanWoman_Bwins,ObviousFails_WomanLooksBetter,B,B,1,1.0,26.808,11.76,12.31,W,correct,weak,Success,1,1,1,1,1,5,5,1,Female,1,0,Male,41.0,Black,1,1,1,1,0,57.3235,-4.3358
R_7fuu4nKUELJRkkx,65c2ded5184a84b2f8faec6d,2026-03-30T18:22:53Z,2026-03-30T18:31:10Z,497.0,M_incorrect_weak,Male,612962f44f151ddfd0298c52,42.0,12.0,23.0,15.0,-8.0,5.0,2.0,-3.0,3.0,unknown_man_word,dominant_woman_wins,Unknown_ManWord_ManWins,Dominant_WomanWins,B,A,0,0.47,41.905,24.02,16.964,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Male,1,0,Female,42.0,Black,1,1,0,0,0,-37.6765,-3.3358
R_7wRiPQO9K6p1QPk,64db7a4850be99df7d90917f,2026-03-30T18:31:29Z,2026-03-30T18:34:33Z,183.0,M_correct_strong,Male,6596d692ac956830b68776e0,8.0,6.0,77.0,82.0,5.0,20.0,40.0,20.0,20.0,dominant_man_wins,misleading_woman_looks_better,Dominant_ManWins,ObviousFails_WomanLooksBetter,A,A,1,0.6,21.329,12.518,4.464,M,correct,strong,Success,1,1,1,1,1,5,5,1,Male,1,0,Female,47.0,Black,1,1,0,1,1,-22.6765,1.6642
R_3dLijwOKISDY0UN,6103c1b2686f763046713aae,2026-03-30T18:27:50Z,2026-03-30T18:35:40Z,469.0,W_incorrect_weak,Female,61496cada4d62f06804fa610,45.0,4.0,18.0,29.0,11.0,25.0,12.0,-13.0,13.0,identical_woman_woman,dominant_man_wins,Identical_WomanWoman_Bwins,Dominant_ManWins,B,A,0,0.38,60.612,11.18,3.173,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,30.0,Asian,1,1,1,0,0,-17.6765,-15.3358
R_1fijbPynN5iwAQF,610083e237911150228b94d1,2026-03-30T18:37:08Z,2026-03-30T18:40:53Z,225.0,W_incorrect_strong,Female,641386b1cb9a9c1e3569d4ee,3.0,2.0,85.0,75.0,-10.0,25.0,25.0,0.0,0.0,misleading_woman_looks_better,dominant_woman_wins,ObviousFails_WomanLooksBetter,Dominant_WomanWins,B,A,0,0.38,13.533,8.235,4.833,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,24.0,White,1,0,1,0,1,-17.6765,-21.3358
R_516Ynuj6orGZAxE,63f475b884d0d0c4c0579f7c,2026-03-30T18:37:48Z,2026-03-30T18:42:50Z,301.0,W_correct_strong,Female,6632944bbc110f7862810d5a,2.0,4.0,87.0,90.0,3.0,0.0,0.0,0.0,0.0,man_vs_man,dominant_woman_wins,ManVsMan_Awins,Dominant_WomanWins,A,A,1,0.5,15.981,7.305,17.116,W,correct,strong,Success,1,1,1,1,1,5,5,1,Male,0,0,Male,60.0,White,0,0,1,1,1,-42.6765,14.6642
R_738NBwvzi8omTgn,5c13fe88896dda000149b87a,2026-03-30T18:38:29Z,2026-03-30T18:44:16Z,347.0,M_correct_weak,Male,6750f7eb7c60e2b2c22aeaea,57.0,5.0,21.0,15.0,-6.0,25.0,50.0,25.0,25.0,split_unknowns,misleading_woman_looks_better,SplitUnknowns_ManWins,ObviousFails_WomanLooksBetter,B,B,1,0.63,26.047,8.419,7.096,M,correct,weak,Success,1,1,1,1,1,5,5,1,Male,1,0,Female,30.0,White,1,1,0,1,0,-17.6765,-15.3358
R_7hG9m5jyaV9h1Qz,67cf114d88ac6082ae5c17bd,2026-03-30T18:35:40Z,2026-03-30T18:46:40Z,659.0,M_incorrect_strong,Male,62877d5f6a054e53313ac916,97.0,99.0,85.0,79.0,-6.0,100.0,100.0,0.0,0.0,man_vs_man,split_unknowns,ManVsMan_Awins,SplitUnknowns_ManWins,A,B,0,0.0,23.079,11.919,13.343,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Male,1,0,Female,55.0,White,1,0,0,0,1,57.3235,9.6642
R_7msEyN1BcdRNQ3D,5c2da96d0091e40001cb708c,2026-03-30T18:51:53Z,2026-03-30T18:56:23Z,270.0,W_incorrect_weak,Female,671165ce01cd9c2699b90dc1,47.0,6.0,15.0,26.0,11.0,50.0,0.0,-50.0,50.0,identical_woman_woman,misleading_man_looks_better,Identical_WomanWoman_Bwins,ObviousFails_ManLooksBetter,B,A,0,0.25,59.073,11.914,12.041,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,1,0,Male,42.0,White,1,1,1,0,0,7.3235,-3.3358
R_3x9MejpNFCfKl33,5f82efa422d3c740b3e41b30,2026-03-30T18:55:48Z,2026-03-30T19:00:59Z,311.0,M_correct_weak,Male,5d951ede9b6f880018f63b6e,56.0,91.0,20.0,14.0,-6.0,80.0,60.0,-20.0,20.0,split_unknowns,close_woman_wins,SplitUnknowns_ManWins,Close_WomanWins,B,B,1,0.9,28.095,15.451,14.163,M,correct,weak,Success,1,1,1,1,1,5,5,1,,0,1,Male,38.0,White,0,1,0,1,0,37.3235,-7.3358
R_5pJw44iD8sOQXrV,5f4ae7cb6b68b56c2acb12c8,2026-03-30T18:58:40Z,2026-03-30T19:04:28Z,347.0,W_correct_weak,Female,66db9db4324609f1a7231f49,57.0,1.0,21.0,16.0,-5.0,100.0,100.0,0.0,0.0,identical_woman_woman,dominant_man_wins,Identical_WomanWoman_Bwins,Dominant_ManWins,B,B,1,1.0,21.193,4.308,9.437,W,correct,weak,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,45.0,White,1,0,1,1,0,57.3235,-0.3358
R_6aP2hTc8BE2B0IK,5edbedb8957a4d8833c8df3c,2026-03-30T19:02:04Z,2026-03-30T19:08:41Z,397.0,M_correct_strong,Male,561bbdf9811d22000df3138a,6.0,13.0,80.0,90.0,10.0,25.0,70.0,45.0,45.0,dominant_man_wins,dominant_woman_wins,Dominant_ManWins,Dominant_WomanWins,A,A,1,0.63,48.586,18.557,12.657,M,correct,strong,Success,1,1,1,1,1,5,5,1,,0,1,Female,47.0,White,0,1,0,1,1,-17.6765,1.6642
R_6N3N3sJ3wyuaFfh,608e2cb9067eb028500433d5,2026-03-30T19:20:26Z,2026-03-30T19:27:51Z,445.0,M_incorrect_weak,Male,5ced8f96a726ed0015d31452,43.0,1.0,21.0,28.0,7.0,20.0,51.0,31.0,31.0,identical_woman_woman,dominant_man_wins,Identical_WomanWoman_Bwins,Dominant_ManWins,B,A,0,0.4,50.178,38.442,12.205,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,0,0,Female,70.0,White,0,1,0,0,0,-22.6765,24.6642
R_5fpnx8ervzgXnZL,66da4f0435c1dd78248c1c0a,2026-03-30T20:15:05Z,2026-03-30T20:21:42Z,397.0,M_incorrect_strong,Male,62877d5f6a054e53313ac916,97.0,99.0,85.0,90.0,5.0,50.0,0.0,-50.0,50.0,man_vs_man,split_unknowns,ManVsMan_Awins,SplitUnknowns_ManWins,A,B,0,0.25,47.04,15.149,11.633,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Male,1,0,Male,65.0,Hispanic,1,1,0,0,1,7.3235,19.6642
R_6DSeXfJyCuX5huK,61109efff90b5bcc15b68b75,2026-03-30T20:07:47Z,2026-03-30T20:24:16Z,989.0,W_correct_strong,Female,67ddbba0fa5e1ce984f9fb87,1.0,93.0,88.0,90.0,2.0,10.0,50.0,40.0,40.0,dominant_woman_wins,dominant_man_wins,Dominant_WomanWins,Dominant_ManWins,A,A,1,0.55,27.028,18.86,12.518,W,correct,strong,Success,1,1,1,1,1,5,5,1,Female,1,0,Male,52.0,White,1,1,1,1,1,-32.6765,6.6642
R_1Z7INHe5IZugssp,582080a4cc5f08000103c98d,2026-03-30T20:27:33Z,2026-03-30T20:31:54Z,261.0,W_incorrect_strong,Female,66d9d8108156d32cbe34ee6f,8.0,10.0,77.0,83.0,6.0,30.0,30.0,0.0,0.0,misleading_woman_looks_better,man_vs_man,ObviousFails_WomanLooksBetter,ManVsMan_Awins,B,A,0,0.35,18.558,6.295,5.604,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,37.0,White,1,0,1,0,1,-12.6765,-8.3358
R_3X7ijJ4F0kdzz1f,664d46ad7cc1780eecfd0c24,2026-03-30T20:57:27Z,2026-03-30T21:03:07Z,339.0,M_correct_strong,Male,559c3e07fdf99b32b55f2d8d,3.0,5.0,85.0,90.0,5.0,79.0,40.0,-39.0,39.0,dominant_woman_wins,misleading_woman_looks_better,Dominant_WomanWins,ObviousFails_WomanLooksBetter,A,A,1,0.9,29.002,18.765,13.247,M,correct,strong,Success,1,1,1,1,1,5,5,1,,0,1,Male,27.0,Hispanic,0,1,0,1,1,36.3235,-18.3358
R_7hxUzms5eR5TbKx,64a5e28179aa71f8f7d29e69,2026-03-30T21:00:38Z,2026-03-30T21:06:02Z,324.0,M_correct_weak,Male,641385c88f29eb3264283818,48.0,2.0,13.0,10.0,-3.0,0.0,50.0,50.0,50.0,close_woman_wins,dominant_woman_wins,Close_WomanWins,Dominant_WomanWins,A,A,1,0.5,40.45,11.328,10.162,M,correct,weak,Success,1,1,1,1,1,5,5,1,Female,0,0,Female,57.0,White,0,1,0,1,0,-42.6765,11.6642
R_7U0lzPkpLwZJO2X,63f7b27319a37f8027aa8c6d,2026-03-30T21:07:40Z,2026-03-30T21:13:16Z,336.0,M_incorrect_strong,Male,633f03bb432dc8f74ab3a896,7.0,12.0,79.0,71.0,-8.0,30.0,20.0,-10.0,10.0,misleading_man_looks_better,dominant_man_wins,ObviousFails_ManLooksBetter,Dominant_ManWins,B,A,0,0.35,27.623,19.802,10.316,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Male,1,0,Female,35.0,White,1,1,0,0,1,-12.6765,-10.3358
R_5SAHSRsekCrSOd1,60a1e1f4a3707c983a98f185,2026-03-30T21:13:41Z,2026-03-30T21:20:03Z,382.0,W_incorrect_weak,Female,63d5b810f3dbbd11e7e65870,48.0,98.0,13.0,18.0,5.0,0.0,0.0,0.0,0.0,misleading_woman_looks_better,close_woman_wins,ObviousFails_WomanLooksBetter,Close_WomanWins,B,A,0,0.5,11.225,4.382,5.039,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,,0,1,Female,33.0,White,0,0,1,0,0,-42.6765,-12.3358
R_3JmB2ip6f4phDb3,65cba761b3d48a22dfc65d2f,2026-03-30T21:20:06Z,2026-03-30T21:24:41Z,275.0,W_incorrect_strong,Female,5e05ab290db892fcd8036b1a,5.0,65.0,82.0,72.0,-10.0,75.0,50.0,-25.0,25.0,misleading_man_looks_better,unknown_woman_gk,ObviousFails_ManLooksBetter,Unknown_WomanGK_ManWins,B,A,0,0.13,15.756,12.462,14.338,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,45.0,Asian,1,1,1,0,1,32.3235,-0.3358
R_1Bhahyvl2Ifawzl,5a82032017ef350001706e9a,2026-03-30T21:36:05Z,2026-03-30T21:44:35Z,510.0,W_correct_weak,Female,5b81e0a72ce68d0001fa68d5,56.0,12.0,20.0,25.0,5.0,20.0,25.0,5.0,5.0,split_unknowns,dominant_man_wins,SplitUnknowns_ManWins,Dominant_ManWins,B,B,1,0.6,52.686,24.73,19.446,W,correct,weak,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,27.0,White,1,1,1,1,0,-22.6765,-18.3358
R_332a2z28vYyoXo5,60188f840bed1516385a7959,2026-03-30T21:38:35Z,2026-03-30T21:45:18Z,403.0,W_correct_strong,Female,6754246c81ce61cb6ffe887f,4.0,2.0,84.0,78.0,-6.0,50.0,39.0,-11.0,11.0,dominant_woman_wins,misleading_man_looks_better,Dominant_WomanWins,ObviousFails_ManLooksBetter,A,A,1,0.75,18.043,13.938,10.266,W,correct,strong,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,39.0,White,1,1,1,1,1,7.3235,-6.3358
R_30M7iThUZjGIOXm,60f942bbd779c8d0f7cc3a99,2026-03-30T21:57:51Z,2026-03-30T22:01:41Z,229.0,M_incorrect_weak,Male,67aa52dcb66d138fca70a211,49.0,5.0,12.0,18.0,6.0,33.0,19.0,-14.0,14.0,identical_woman_woman,misleading_man_looks_better,Identical_WomanWoman_Bwins,ObviousFails_ManLooksBetter,B,A,0,0.33,17.39,12.239,12.797,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,,0,1,Female,41.0,White,0,1,0,0,0,-9.6765,-4.3358
R_1b4QmyVMzuMxyxj,5ac015efe1099600016a5d17,2026-03-30T21:57:46Z,2026-03-30T22:03:23Z,336.0,W_incorrect_strong,Female,66d9d8108156d32cbe34ee6f,8.0,10.0,77.0,72.0,-5.0,10.0,0.0,-10.0,10.0,misleading_woman_looks_better,man_vs_man,ObviousFails_WomanLooksBetter,ManVsMan_Awins,B,A,0,0.45,16.847,3.777,3.882,W,incorrect,strong,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,36.0,White,1,1,1,0,1,-32.6765,-9.3358
R_608nNONIFZ0UnsQ,659577f52ae73223e381362a,2026-03-30T22:16:35Z,2026-03-30T22:22:21Z,345.0,M_incorrect_strong,Male,63ecff07b619306f41db42fa,2.0,1.0,87.0,75.0,-12.0,90.0,75.0,-15.0,15.0,misleading_man_looks_better,dominant_woman_wins,ObviousFails_ManLooksBetter,Dominant_WomanWins,B,A,0,0.05,29.214,18.533,10.765,M,incorrect,strong,Failure,1,1,1,1,1,5,5,1,,0,1,Female,47.0,White,0,1,0,0,1,47.3235,1.6642
R_5VOSV60M9O3iQQ6,652359572fd30ff57dfea7fb,2026-03-30T22:19:55Z,2026-03-30T22:27:23Z,447.0,W_incorrect_weak,Female,63d5b810f3dbbd11e7e65870,48.0,98.0,13.0,21.0,8.0,0.0,0.0,0.0,0.0,misleading_woman_looks_better,close_woman_wins,ObviousFails_WomanLooksBetter,Close_WomanWins,B,A,0,0.5,36.697,11.429,13.732,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,Female,1,0,Female,54.0,White,1,0,1,0,0,-42.6765,8.6642
R_6Vqq8m27jvkJhzN,595d77593bc7aa0001037162,2026-03-30T22:45:35Z,2026-03-30T22:50:45Z,310.0,M_incorrect_weak,Male,66956649d7179281d46fa6f2,48.0,5.0,13.0,10.0,-3.0,20.0,20.0,0.0,0.0,unknown_man_word,dominant_woman_wins,Unknown_ManWord_ManWins,Dominant_WomanWins,B,A,0,0.4,33.707,8.93,5.936,M,incorrect,weak,Failure,1,1,1,1,1,5,5,1,,0,1,Female,36.0,White,0,0,0,0,0,-22.6765,-9.3358
R_1khbJU51k8hZWpl,5c05dde7d183df000142a020,2026-03-30T22:49:06Z,2026-03-30T22:52:10Z,184.0,M_correct_strong,Male,5c3a865019ceb400010c914a,2.0,2.0,87.0,81.0,-6.0,74.0,77.0,3.0,3.0,dominant_woman_wins,misleading_man_looks_better,Dominant_WomanWins,ObviousFails_ManLooksBetter,A,A,1,0.87,6.264,9.842,2.144,M,correct,strong,Success,1,1,1,1,1,5,5,1,Male,1,0,Female,31.0,White,1,1,0,1,1,31.3235,-14.3358
R_71WRCj0jlWHwBio,66c0df311f98d7c9661669d9,2026-03-30T22:51:18Z,2026-03-30T22:56:07Z,288.0,W_correct_weak,Female,652ecb92078fe073ab29b920,54.0,1.0,16.0,10.0,-6.0,25.0,50.0,25.0,25.0,identical_woman_woman,dominant_man_wins,Identical_WomanWoman_Bwins,Dominant_ManWins,B,B,1,0.63,18.658,6.118,3.122,W,correct,weak,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,30.0,White,1,1,1,1,0,-17.6765,-15.3358
R_6h1LcXrfFnLvqud,648dd5ff84a1dfe40201f286,2026-03-30T22:51:24Z,2026-03-30T22:57:51Z,386.0,M_correct_weak,Male,66bffd8c97a80ac91e1087e0,55.0,1.0,18.0,24.0,6.0,28.0,50.0,22.0,22.0,unknown_man_word,dominant_woman_wins,Unknown_ManWord_ManWins,Dominant_WomanWins,B,B,1,0.64,35.228,47.185,8.725,M,correct,weak,Success,1,1,1,1,1,5,5,1,,0,1,Female,67.0,White,0,1,0,1,0,-14.6765,21.6642
R_7N3UJfMtHTeGaTg,63fa47854a6eae0d497059e5,2026-03-30T22:53:56Z,2026-03-30T23:01:57Z,481.0,W_correct_strong,Female,6754246c81ce61cb6ffe887f,4.0,2.0,84.0,90.0,6.0,50.0,50.0,0.0,0.0,dominant_woman_wins,misleading_man_looks_better,Dominant_WomanWins,ObviousFails_ManLooksBetter,A,A,1,0.75,19.09,24.639,15.799,W,correct,strong,Success,1,1,1,1,1,5,5,1,Female,1,0,Female,37.0,White,1,0,1,1,1,7.3235,-8.3358
R_3FOrRsGKjbEkdpf,5f50468c0868af1baaec306c,2026-03-30T22:59:12Z,2026-03-30T23:03:09Z,237.0,W_incorrect_weak,Female,558b20eefdf99b7dfdbac3c9,43.0,76.0,21.0,32.0,11.0,9.0,9.0,0.0,0.0,misleading_woman_looks_better,unknown_woman_gk,ObviousFails_WomanLooksBetter,Unknown_WomanGK_ManWins,B,A,0,0.46,21.777,9.85,4.996,W,incorrect,weak,Failure,1,1,1,1,1,5,5,1,,0,1,Female,29.0,White,0,0,1,0,0,-33.6765,-16.3358
